SMILES,SAscore
COc1ccc(N(c2ccc(OC)cc2)c2ccc(C)c(-c3c4ncoc4cc4ncoc34)c2)cc1,2.9265637028698954
COc1ccc(N(c2ccc(C)cc2)c2ccc(OC)cc2-c2ncon2)cc1,2.4362489874552917
COc1ccc(N(c2ccc(OC)cc2)c2ccc(C)c(-c3ncncc3C#N)c2)cc1,2.4294567256735284
COc1ccc(N(c2ccc(C)cc2)c2ccc(OCc3cccc(C(C)=O)c3)cc2)cc1,2.033990842968972
COc1ccc(N(c2ccc(C)cc2)c2ccc(OC)cc2-c2ccccc2[SH](=O)=O)cc1,2.6539708326321634
COc1ccc(N(c2ccc(C)cc2)c2ccc(OC)c(-c3ccc4nccnc4c3)c2)cc1,2.2868328406747658
COc1ccc(N(c2ccc(OC)cc2)c2ccc(C)cc2-c2cccnc2-c2ccccn2)cc1,2.392739087485282
COc1ccc(N(c2ccc(C)cc2)c2ccc(OC)cc2-c2ccc3c(c2)S(=O)(=O)c2ccccc2-3)cc1,2.5836661386427267
COc1ccc(N(c2ccc(Cc3ccc4[nH]c5cnccc5c4c3)cc2)c2ccc(OC)cc2)cc1,2.4065147992421387
COc1ccc(N(c2ccc(C)cc2)c2ccc(OC)cc2-c2ccc(C#N)cc2C#N)cc1,2.42369021216925
COc1ccc(N(c2ccc(C)cc2)c2ccc(OC)cc2-c2cc3c4c(c2)Oc2ccccc2B4c2ccccc2O3)cc1,3.2040307798556587
COc1ccc(N(c2ccc(C)cc2)c2ccc(OC)c(-c3cc(C(=O)c4ccccc4)ccc3-c3nc(-c4ccc(F)cc4)nc(-c4ccc(F)cc4)n3)c2)cc1,2.993997114950316
CC1=C(c2ccccc2)C(c2ccccc2-c2cn[nH]c2)=C(C)[Si]1(C)C,2.9584509031850743
CC1=C(c2ccccc2)C(c2ccccc2)=C(C)[Si]1(C)Cc1ccnnc1,3.0691271452699755
CC1=C(c2ccccc2)C(c2ccccc2)=C(Cc2ccc(N)cc2)[Si]1(C)C,2.7188563908165087
CC1=C(c2ccccc2)C(c2ccc(-c3ccc4ncsc4c3)cc2)=C(C)[Si]1(C)C,2.857248272451965
CC1=C(c2ccccc2)C(c2ccccc2)=C(Cc2ccc3[nH]nnc3c2)[Si]1(C)C,3.1405997621811608
CC1=C(c2ccccc2)C(c2ccc(-c3cc4ccccc4cc3N(C)C)cc2)=C(C)[Si]1(C)C,2.831189746269171
CC1=C(c2ccccc2)C(c2cccc(-c3ccc(N(C)C)c4ccccc34)c2)=C(C)[Si]1(C)C,2.811724361653786
CC1=C(c2ccccc2)C(c2ccccc2-c2nccc3[nH]c4ccncc4c23)=C(C)[Si]1(C)C,3.1214190830038646
CC1=C(c2ccccc2)C(c2ccccc2-c2cc3c(cn2)[nH]c2ccccc23)=C(C)[Si]1(C)C,2.9311432588280404
CC1=C(c2ccccc2)C(c2cccc(-c3ccc4oc5ncccc5c4c3)c2)=C(C)[Si]1(C)C,2.9719837611828286
CC1=C(c2ccccc2)C(c2ccccc2-c2ccc3c(c2)-c2ccccc2C3(C)C)=C(C)[Si]1(C)C,2.882109598151084
CC1=C(c2ccccc2)C(c2ccccc2)=C(C)[Si]1(C)(C)c1cccc2c3c(C)c(C)c(C)cc3n(C)c12,3.431445110573325
CC1=C(c2ccccc2)C(c2ccc(-c3ccc4c(c3)Nc3ccccc3C4(C)C)cc2)=C(C)[Si]1(C)C,2.9949134281361793
CC1=C(c2ccccc2)C(c2ccc(-c3ccc4c(c3)N(C)c3ccccc3N4C)cc2)=C(C)[Si]1(C)C,2.851193734463676
CC1=C(c2ccccc2)C(c2ccccc2)=C(Cc2ccc3c(c2)Oc2ccccc2N3C)[Si]1(C)C,2.9748007485165555
CC1=C(c2ccccc2)C(c2cccc(-c3ccc4[nH]c5ccccc5c(=O)c4c3)c2)=C(C)[Si]1(C)C,2.8356438906432864
CC1=C(c2ccccc2)C(c2ccccc2-c2c[nH]c3nc4occc4nc23)=C(C)[Si]1(C)C,3.3620395879082405
CC1=C(c2ccccc2)C(c2ccccc2)=C(Cc2c3ncsc3cc3ncsc23)[Si]1(C)C,3.393020372321197
CC1=C(c2ccccc2)C(c2ccccc2-c2c[nH]c3cc4occc4cc23)=C(C)[Si]1(C)C,3.110395215438606
CC1=C(c2ccccc2)C(c2ccccc2)=C(Cc2c3ncoc3cc3ncoc23)[Si]1(C)C,3.518632391551966
CC1=C(c2ccccc2)C(c2ccccc2-c2ccc3c(c2)C2c4ccccc4NC2N3)=C(C)[Si]1(C)C,3.8851777761006963
CC1=C(c2ccccc2)C(c2ccccc2)=C(C)[Si]1(C)CC1CCc2cccc3c2N1CCC3,3.580211436069648
CC1=C(c2ccccc2)C(c2ccc(-c3ccc4c(c3)c3ccccc3c3nccnc43)cc2)=C(C)[Si]1(C)C,2.894965296117906
CC1=C(c2ccccc2)C(c2ccccc2)=C(Cc2cccc3c4ccccc4c4[nH]cnc4c23)[Si]1(C)C,3.106177962728819
CC1=C(c2ccccc2)C(c2ccc(-c3cc4c5ccccc5[nH]c4c4c3[nH]c3ccccc34)cc2)=C(C)[Si]1(C)C,3.100647938903286
CC1=C(c2ccccc2)C(c2ccccc2-c2ccc(C3(c4ccccc4)c4ccccc4Nc4ccccc43)cc2)=C(C)[Si]1(C)C,3.0169319895000477
CC1=C(c2ccccc2)C(c2ccccc2CC2(C)c3ccccc3Nc3cc4c5ccccc5n(-c5ccccc5)c4cc32)=C(C)[Si]1(C)C,3.796808591236484
CC1=C(c2ccccc2)C(c2cccc(-c3ccccc3[SH](=O)=O)c2)=C(C)[Si]1(C)C,3.248383373397531
CC1=C(c2ccccc2)C(c2ccccc2)=C(Cc2cc3[nH]ccc3cn2)[Si]1(C)C,3.0674825208018515
CC1=C(c2ccccc2)C(c2ccccc2-c2cnc3ccccc3n2)=C(C)[Si]1(C)C,2.775438707923918
CC1=C(c2ccccc2)C(c2ccccc2)=C(C)[Si]1(C)(C)c1cccc2ccsc12,3.2751815461550065
CC1=C(c2ccccc2)C(c2ccccc2)=C(Cc2cccc3[nH]nnc23)[Si]1(C)C,3.14748305130583
CC1=C(c2ccccc2)C(c2ccccc2)=C(C)[Si]1(C)(C)c1ccccc1-c1cnccn1,3.231457239730103
CC1=C(c2ccccc2)C(c2ccc(-c3ccnc4c3C3C=CC=CC3N4)cc2)=C(C)[Si]1(C)C,4.10219843412277
CC1=C(c2ccccc2)C(c2cccc(-c3nc4nc5nc[nH]c5nc4[nH]3)c2)=C(C)[Si]1(C)C,3.4141550534952856
CC1=C(c2ccccc2)C(c2ccccc2-c2cccc3cnc4ccccc4c23)=C(C)[Si]1(C)C,2.8437003537261134
CC1=C(c2ccccc2)C(c2cccc(-c3ccc(-c4nc(-c5ccccc5)nc(-c5ccccc5)n4)cc3)c2)=C(C)[Si]1(C)C,2.647950050318391
CC1=C(c2ccccc2)C(c2ccccc2)=C(Cc2cc(F)ccc2-c2nc(-c3ccccc3)nc(-c3ccc(F)cc3)n2)[Si]1(C)C,3.0840056202418733
CC1=C(c2ccccc2)C(c2cccc(-c3cccc(C(=O)c4ccc(-c5nc(-c6ccc(F)cc6)nc(-c6ccc(F)cc6)n5)cc4)c3)c2)=C(C)[Si]1(C)C,3.0972827454149616
Nc1cccc(-c2cc(C=[CH:1]c3ccc([CH3:1])cc3)c([OH:1])[cH:1][cH:1]2)c1,2.0269586540927147
Fc1cc(-c2c[cH:1][cH:1]c([OH:1])c2C=[CH:1]c2ccc([CH3:1])cc2)cc(F)c1F,2.298151895517302
CN(C)c1cccc2cc(-c3cc([CH:1]=Cc4cc[cH:1][cH:1]c4[OH:1])ccc3[CH3:1])ccc12,2.2747140410763684
C(c1cc[cH:1][cH:1]c1[OH:1])=[CH:1]c1ccc([CH3:1])c(-c2cnc3sc4ccccc4c3c2)c1,2.462048812923941
Cc1cc2c(c(C)c1C)c1cc(-c3c[cH:1][cH:1]c([OH:1])c3C=[CH:1]c3ccc([CH3:1])cc3)ccc1n2C,2.608046504455192
C(c1cc[cH:1][cH:1]c1[OH:1])=[CH:1]c1ccc([CH3:1])c(-c2cccc3c2[nH]c2ccncc23)c1,2.4786821160913615
CC1(C)c2ccccc2Nc2ccc(C(c3cc[cH:1][cH:1]c3[OH:1])=[CH:1]c3ccc([CH3:1])cc3)cc21,2.494077628683563
C(c1cc(-c2ccc3c(c2)CCc2ccccc2N3)[cH:1][cH:1]c1[OH:1])=[CH:1]c1ccc([CH3:1])cc1,2.3478337120554826
C(c1cc[cH:1][cH:1]c1[OH:1])=[CH:1]c1ccc([CH3:1])cc1-c1c[nH]c2nc3occc3nc12,2.9608615784337697
C(c1cc(-c2cc3cc4occc4cc3o2)[cH:1][cH:1]c1[OH:1])=[CH:1]c1ccc([CH3:1])cc1,2.5498064189590988
C(c1c(-c2nc3cc4ocnc4cc3o2)c[cH:1][cH:1]c1[OH:1])=[CH:1]c1ccc([CH3:1])cc1,2.7850660812480292
c1cc([CH:1]=C(c2ccc3c4c2CCCN4CCC3)c2cc[cH:1][cH:1]c2[OH:1])ccc1[CH3:1],2.517868360435253
C(c1c(-c2ccccc2N(c2ccccc2)c2ccccc2)c[cH:1][cH:1]c1[OH:1])=[CH:1]c1ccc([CH3:1])cc1,2.3549609634614708
N#Cc1cc([CH:1]=Cc2cc[cH:1][cH:1]c2[OH:1])ccc1[CH3:1],2.190917688435354
O=Cc1ccc(C(=O)c2cc([CH:1]=Cc3cc[cH:1][cH:1]c3[OH:1])ccc2[CH3:1])cc1,2.1893681589023295
C(c1cc[cH:1][cH:1]c1[OH:1])=[CH:1]c1ccc([CH3:1])c(-c2ccc3cccnc3n2)c1,2.3156398133503
O=C1C=CC(=O)c2c1cccc2-c1cc([CH:1]=Cc2cc[cH:1][cH:1]c2[OH:1])ccc1[CH3:1],2.4903879292780466
C(c1cc[cH:1][cH:1]c1[OH:1])=[CH:1]c1ccc([CH3:1])cc1-c1csc2ccccc12,2.2906133015085697
C(c1cc[cH:1][cH:1]c1[OH:1])=[CH:1]c1ccc([CH3:1])c(-c2cccc(-c3ccccn3)n2)c1,2.275701540910317
C(c1cc[cH:1][cH:1]c1[OH:1])=[CH:1]c1ccc([CH3:1])c(-c2ccc3c(c2)sc2ccccc23)c1,2.2919007586252977
O=S1(=O)c2ccccc2-c2cccc(-c3cc([CH3:1])ccc3[CH:1]=Cc3cc[cH:1][cH:1]c3[OH:1])c21,2.654357981908362
C(c1cc[cH:1][cH:1]c1[OH:1])=[CH:1]c1ccc([CH3:1])cc1-c1coc2cc3ccoc3cc12,2.674372835469418
C(c1cc(-c2cccc3ncc4ccccc4c23)[cH:1][cH:1]c1[OH:1])=[CH:1]c1ccc([CH3:1])cc1,2.273158298472456
C(c1cc[cH:1][cH:1]c1[OH:1])=[CH:1]c1ccc([CH3:1])c(-c2cc3c4c(c2)Oc2ccccc2B4c2ccccc2O3)c1,3.187239711027601
C(c1cc(-c2cccc(-c3nc(-c4ccccc4)nc(-c4ccccc4)n3)c2)[cH:1][cH:1]c1[OH:1])=[CH:1]c1ccc([CH3:1])cc1,2.4065709063547835
Fc1ccc(-c2nc(-c3ccccc3)nc(-c3ccc(F)cc3-c3cc([CH:1]=Cc4cc[cH:1][cH:1]c4[OH:1])ccc3[CH3:1])n2)cc1,2.593630982559313
c1cnnc([N+:1]2=C(c3cc[cH:1]cc3)O[CH:1]=C2c2cc[cH:1]cc2)c1,2.8760220472213245
c1ccc2sc(-c3cc(C4=[CH:1]OC(c5cc[cH:1]cc5)=[N+:1]4)cc[cH:1]3)cc2c1,3.020357891830524
CN(C)c1ccc(-c2cc(C3=[CH:1]OC(c4cc[cH:1]cc4)=[N+:1]3)cc[cH:1]2)c2ccccc12,2.9714874942766514
Cc1cc2c(c(C)c1C)c1cccc(-c3cc(C4=[N+:1]C(c5cc[cH:1]cc5)=[CH:1]O4)cc[cH:1]3)c1n2C,3.2852699464261557
Cc1cccc2c1[nH]c1c(C)cc(-c3c[cH:1]ccc3C3=[N+:1]C(c4cc[cH:1]cc4)=[CH:1]O3)cc12,3.116776472346837
c1cc2[nH]c3cc([N+:1]4=C(c5cc[cH:1]cc5)O[CH:1]=C4c4cc[cH:1]cc4)ccc3c2cn1,2.9072663404304997
c1ccc2c(c1)Oc1ccc(-c3cc(C4=[CH:1]OC(c5cc[cH:1]cc5)=[N+:1]4)cc[cH:1]3)cc1O2,3.0967796341234894
CN1c2ccccc2Oc2ccc([N+:1]3=C(c4cc[cH:1]cc4)O[CH:1]=C3c3cc[cH:1]cc3)cc21,2.8698017423959374
O=c1c2ccccc2[nH]c2c(-c3cc(C4=[N+:1]C(c5cc[cH:1]cc5)=[CH:1]O4)cc[cH:1]3)cccc12,3.026843361829135
c1nc2c(-c3cc(C4=[N+:1]C(c5cc[cH:1]cc5)=[CH:1]O4)cc[cH:1]3)c3scnc3cc2s1,3.5742622690013324
c1cc2c3c(c1)C(c1cc(C4=[CH:1]OC(c5cc[cH:1]cc5)=[N+:1]4)cc[cH:1]1)CCN3CCC2,3.654292488272935
c1ccc(-c2c[cH:1]ccc2C2=[CH:1]OC(c3cc[cH:1]cc3)=[N+:1]2)c(-c2cc3c4c(c2)CCCN4CCC3)c1,3.101431468437662
c1ccc(C2(c3ccccc3-c3c[cH:1]ccc3C3=[CH:1]OC(c4cc[cH:1]cc4)=[N+:1]3)c3ccccc3Nc3ccccc32)cc1,3.1279606911872477
CC1(C)c2ccccc2Nc2cc3c4ccccc4n(-c4ccccc4-c4c[cH:1]ccc4C4=[CH:1]OC(c5cc[cH:1]cc5)=[N+:1]4)c3cc21,3.3777111110782787
N#Cc1cc(C2=[N+:1]C(c3cc[cH:1]cc3)=[CH:1]O2)cc[cH:1]1,3.212603888579463
CC(=O)c1ccccc1-c1cc(C2=[CH:1]OC(c3cc[cH:1]cc3)=[N+:1]2)cc[cH:1]1,2.90926997529362
O=Cc1ccc(C=O)c(-c2c[cH:1]ccc2C2=[N+:1]C(c3cc[cH:1]cc3)=[CH:1]O2)c1,3.2113425149052066
c1cc2[nH]cc(-c3c[cH:1]ccc3C3=[N+:1]C(c4cc[cH:1]cc4)=[CH:1]O3)c2cn1,3.1544170634281574
c1cnc2c(-c3cc(C4=[CH:1]OC(c5cc[cH:1]cc5)=[N+:1]4)cc[cH:1]3)ccnc2c1,3.078953312265373
c1cnc2nc(-c3c[cH:1]ccc3C3=[CH:1]OC(c4cc[cH:1]cc4)=[N+:1]3)ccc2c1,3.071050748162807
O=C1C=CC(=O)c2c1cccc2-c1c[cH:1]ccc1C1=[N+:1]C(c2cc[cH:1]cc2)=[CH:1]O1,3.1871246500280126
c1cc(-c2cc(C3=[N+:1]C(c4cc[cH:1]cc4)=[CH:1]O3)cc[cH:1]2)c2[nH]nnc2c1,3.3699182468601103
CC1c2ccccc2-c2c(-c3cc(C4=[N+:1]C(c5cc[cH:1]cc5)=[CH:1]O4)cc[cH:1]3)cccc21,3.513950921678946
c1cnc2c(c1)ccc1c(-c3c[cH:1]ccc3C3=[N+:1]C(c4cc[cH:1]cc4)=[CH:1]O3)ccnc12,3.058656557200413
c1ccc2c(c1)Oc1cc([N+:1]3=C(c4cc[cH:1]cc4)O[CH:1]=C3c3cc[cH:1]cc3)cc3c1B2c1ccccc1O3,3.549107626805853
c1ccc(-c2nc(-c3ccccc3)nc(-c3ccccc3-c3c[cH:1]ccc3C3=[N+:1]C(c4cc[cH:1]cc4)=[CH:1]O3)n2)cc1,2.8020568579835174
Fc1ccc(-c2nc(-c3ccc(F)cc3)nc(-c3cccc(-c4cc(C5=[N+:1]C(c6cc[cH:1]cc6)=[CH:1]O5)cc[cH:1]4)c3)n2)cc1,3.000365999831997
O=C(c1ccccc1)c1ccc(-c2nc(-c3ccc(F)cc3)nc(-c3ccc(F)cc3-c3cc(C4=[N+:1]C(c5cc[cH:1]cc5)=[CH:1]O4)cc[cH:1]3)n2)cc1,3.2478675994261064
Nc1cccc(-c2c[cH:1][cH:1]cc2/C=C/[CH2:1]c2ccccc2O)c1,2.1682359842252694
Oc1cccc(-c2ccc3sccc3c2)c1[CH2:1]/C=C/c1cc[cH:1][cH:1]c1,2.3558385542639595
Oc1ccccc1[CH2:1]/C=C/c1cc(-c2cccc3ncsc23)[cH:1][cH:1]c1,2.41550986403527
Oc1cc(-c2cc3[nH]c4ccncc4c3cn2)ccc1[CH2:1]/C=C/c1cc[cH:1][cH:1]c1,2.617920914365591
Oc1ccccc1[CH2:1]/C=C/c1cc(-c2cccc3c2oc2ccccc23)[cH:1][cH:1]c1,2.2884999841330327
Oc1cccc(-c2cnc3sc4ncccc4c3c2)c1[CH2:1]/C=C/c1cc[cH:1][cH:1]c1,2.693813937621403
Cc1cccc2c1[nH]c1c(C)ccc(/C(=C\c3cc[cH:1][cH:1]c3)[CH2:1]c3ccccc3O)c12,2.576426780525475
CN1c2ccccc2N(C)c2cc(-c3c[cH:1][cH:1]cc3/C=C/[CH2:1]c3ccccc3O)ccc21,2.519475886316531
CC1c2ccccc2Nc2c(-c3cccc(O)c3[CH2:1]/C=C/c3cc[cH:1][cH:1]c3)cccc21,3.091316326508231
Oc1ccc(-c2c[nH]c3cc4occc4cc23)cc1[CH2:1]/C=C/c1cc[cH:1][cH:1]c1,2.6185055984161387
Oc1ccccc1[CH2:1]/C=C/c1cc(-c2ccc3c4ccccc4c4nccnc4c3c2)[cH:1][cH:1]c1,2.4984813209074037
Oc1cc(-c2ccc3c4ccccc4c4[nH]cnc4c3c2)ccc1[CH2:1]/C=C/c1cc[cH:1][cH:1]c1,2.5516143578000037
Oc1ccccc1[CH2:1]/C=C(\c1ccc2c(c1)[nH]c1ccc3c4ccccc4[nH]c3c12)c1cc[cH:1][cH:1]c1,2.6177960742368462
C(=C/[CH2:1]c1ccccc1Oc1cccc2c1C(c1ccccc1)(c1ccccc1)c1ccccc1N2)\c1cc[cH:1][cH:1]c1,2.697243394737299
CC1(Cc2ccc([CH2:1]/C=C/c3cc[cH:1][cH:1]c3)c(O)c2)c2ccccc2Nc2c1ccc1c2c2ccccc2n1-c1ccccc1,3.4221401181918116
Oc1ccccc1[CH2:1]/C=C/c1c[cH:1][cH:1]cc1-c1ccno1,2.5040416353205064
CC(=O)c1ccc(/C(=C\c2cc[cH:1][cH:1]c2)[CH2:1]c2ccccc2O)cc1,2.0682223900227967
O=[SH](=O)c1ccccc1-c1ccc(O)c([CH2:1]/C=C/c2cc[cH:1][cH:1]c2)c1,2.7325512361766418
Oc1c(-c2cncc3cc[nH]c23)cccc1[CH2:1]/C=C/c1cc[cH:1][cH:1]c1,2.6031570573824627
C(=C/[CH2:1]c1ccccc1Oc1cnc2ccccc2n1)\c1cc[cH:1][cH:1]c1,2.169403453960701
Oc1cc(-c2ccc3sccc3c2)ccc1[CH2:1]/C=C/c1cc[cH:1][cH:1]c1,2.290984292309698
Oc1cccc(-c2ccc(-c3cnccn3)cc2)c1[CH2:1]/C=C/c1cc[cH:1][cH:1]c1,2.310355274041717
Oc1ccccc1[CH2:1]/C=C(\c1ccnc(-c2ccccn2)c1)c1cc[cH:1][cH:1]c1,2.3184544399360654
Oc1ccccc1[CH2:1]/C=C/c1cc[cH:1][cH:1]c1-c1c[nH]c2nc3occc3nc12,2.9670583324291133
Oc1ccc(-c2c3[nH]cnc3nc3nc[nH]c23)cc1[CH2:1]/C=C/c1cc[cH:1][cH:1]c1,2.890672604903626
N#Cc1cc(C#N)c(-c2ccc(O)c([CH2:1]/C=C/c3cc[cH:1][cH:1]c3)c2)c(C#N)c1,2.7404235062011235
C(=C/[CH2:1]c1ccccc1Oc1ccc2c(c1)B1c3ccccc3Oc3cccc(c31)O2)\c1cc[cH:1][cH:1]c1,3.091989044411796
Oc1ccccc1[CH2:1]/C=C/c1c[cH:1][cH:1]cc1-c1ccccc1-c1nc(-c2ccccc2)nc(-c2ccccc2)n1,2.4697253981681424
Nc1ccc(-c2cc3c(cc2N2[CH:1]=[CH:1][CH2:1][CH:1]=[CH:1]2)c2cc(N4[CH:1]=[CH:1][CH2:1][CH:1]=[CH:1]4)ccc2[cH:1][cH:1]3)cc1,3.364697246340036
c1ccc2c(c1)oc1nc(-c3cc(N4[CH:1]=[CH:1][CH2:1][CH:1]=[CH:1]4)cc4c5cc(N6[CH:1]=[CH:1][CH2:1][CH:1]=[CH:1]6)ccc5[cH:1][cH:1]c34)ccc12,3.518118273046783
Cc1c(Cc2cc3c(cc2N2[CH:1]=[CH:1][CH2:1][CH:1]=[CH:1]2)c2cc(N4[CH:1]=[CH:1][CH2:1][CH:1]=[CH:1]4)ccc2[cH:1][cH:1]3)cc2c(c1C)c1ccccc1n2C,3.657192589343193
c1ccc(-c2cc3c4c(c2)CC(c2cc(N5[CH:1]=[CH:1][CH2:1][CH:1]=[CH:1]5)cc5c6cc(N7[CH:1]=[CH:1][CH2:1][CH:1]=[CH:1]7)ccc6[cH:1][cH:1]c25)CN4CCC3)cc1,4.048953058234225
c1nc(-c2c(N3[CH:1]=[CH:1][CH2:1][CH:1]=[CH:1]3)ccc3c2c2cc(N4[CH:1]=[CH:1][CH2:1][CH:1]=[CH:1]4)ccc2[cH:1][cH:1]3)cs1,3.647150850004383
c1cnc2nc(-c3cc(N4[CH:1]=[CH:1][CH2:1][CH:1]=[CH:1]4)cc4c5cc(N6[CH:1]=[CH:1][CH2:1][CH:1]=[CH:1]6)ccc5[cH:1][cH:1]c34)ccc2c1,3.4847506992068933
c1ccc2c(c1)sc1cc(-c3c(N4[CH:1]=[CH:1][CH2:1][CH:1]=[CH:1]4)ccc4c3c3cc(N5[CH:1]=[CH:1][CH2:1][CH:1]=[CH:1]5)ccc3[cH:1][cH:1]4)ccc12,3.4576981547035874
c1cc2c(-c3cc4c(cc3N3[CH:1]=[CH:1][CH2:1][CH:1]=[CH:1]3)c3cc(N5[CH:1]=[CH:1][CH2:1][CH:1]=[CH:1]5)ccc3[cH:1][cH:1]4)c3occc3cc2o1,3.746875643000184
c1cnc2c(c1)ccc1cc(-c3cc4c(cc3N3[CH:1]=[CH:1][CH2:1][CH:1]=[CH:1]3)c3cc(N5[CH:1]=[CH:1][CH2:1][CH:1]=[CH:1]5)ccc3[cH:1][cH:1]4)cnc12,3.525226766850219
c1ccc(-c2nc(-c3ccccc3)nc(-c3ccccc3-c3cc(N4[CH:1]=[CH:1][CH2:1][CH:1]=[CH:1]4)cc4c5cc(N6[CH:1]=[CH:1][CH2:1][CH:1]=[CH:1]6)ccc5[cH:1][cH:1]c34)n2)cc1,3.383971699132264
O=c1[nH]cc(-c2cc(C=NN=Cc3ccccc3O)cc[cH:1]2)[nH]1,2.776631851045016
Oc1cccc(-c2cccnn2)c1C=NN=Cc1cc[cH:1]cc1,2.6414999539693085
Oc1ccccc1C=NN=Cc1cc[cH:1]c(-c2cc3ccccc3s2)c1,2.455704614338785
C(=NN=Cc1ccccc1Oc1coc2ccccc12)c1cc[cH:1]cc1,2.413969134434076
CC1(Cc2c[cH:1]ccc2C=NN=Cc2ccccc2O)c2ccccc2-c2ccccc21,2.7048990582715504
Cc1cc2c(c(C)c1C)c1c(-c3c[cH:1]ccc3C=NN=Cc3ccccc3O)cccc1n2C,2.8548023453968465
Cc1cccc2c1[nH]c1c(C)ccc(C(=NN=Cc3ccccc3O)c3cc[cH:1]cc3)c12,2.688946854058468
C(=NN=Cc1ccccc1Oc1cccc2c1[nH]c1ccncc12)c1cc[cH:1]cc1,2.566323263507421
Oc1ccccc1C=NN=Cc1cc[cH:1]cc1-c1cccc2c1Sc1ccccc1N2,2.7965356434017288
CC1(C)c2ccccc2Nc2cc(-c3cc(C=NN=Cc4ccccc4O)cc[cH:1]3)ccc21,2.720677103090427
CN1c2ccccc2Oc2c(-c3cccc(O)c3C=NN=Cc3cc[cH:1]cc3)cccc21,2.760410351233908
CC1c2ccccc2Nc2cc(-c3cc(C=NN=Cc4ccccc4O)cc[cH:1]3)ccc21,3.1367166954756875
Oc1ccccc1C=NN=Cc1cc[cH:1]cc1-c1cccc2c1CCc1ccccc1N2,2.671603523772456
Oc1ccccc1C(=NN=Cc1cc[cH:1]cc1)c1c2ncoc2cc2ncoc12,3.196060628140188
Oc1ccc(-c2cccc(N(c3ccccc3)c3ccccc3)c2)cc1C=NN=Cc1cc[cH:1]cc1,2.457321739226062
Oc1ccccc1C=NN=C(c1cc[cH:1]cc1)c1ccc2c3ccccc3c3nccnc3c2c1,2.6353893586473163
CC1(C)c2ccccc2Nc2cc3c4ccccc4n(-c4cccc(-c5ccc(C=NN=Cc6cc[cH:1]cc6)c(O)c5)c4)c3cc21,3.0522736073075407
CC1(C)c2ccccc2Nc2c1ccc1c2c2ccccc2n1-c1ccccc1C(=NN=Cc1ccccc1O)c1cc[cH:1]cc1,3.1278930944870273
CC(=O)c1ccc(-c2cc(C=NN=Cc3ccccc3O)cc[cH:1]2)cc1,2.255223335617508
O=C1C=C(c2cc(C=NN=Cc3ccccc3O)cc[cH:1]2)C(=O)N1,2.8170087237224593
Oc1ccc(-c2nccc3[nH]ccc23)cc1C=NN=Cc1cc[cH:1]cc1,2.6153166023507737
O=C1C=CC(=O)c2c1cccc2C(=NN=Cc1ccccc1O)c1cc[cH:1]cc1,2.694037998444303
Oc1c(C=NN=Cc2cc[cH:1]cc2)cccc1-c1cccc2[nH]nnc12,2.802468050902224
C(=NN=Cc1ccccc1Oc1nc2nc3nc[nH]c3cc2[nH]1)c1cc[cH:1]cc1,2.984143966614063
Oc1cc(-c2ccc3ccc4cccnc4c3n2)ccc1C=NN=Cc1cc[cH:1]cc1,2.5706175832010594
Oc1ccc(-c2cccc(-c3nc(-c4ccc(F)cc4)nc(-c4ccc(F)cc4)n3)c2)cc1C=NN=Cc1cc[cH:1]cc1,2.70810577615638
O=C(c1ccccc1)c1ccc(-c2nc(-c3ccc(F)cc3)nc(-c3ccc(F)cc3)n2)c(-c2cccc(C=NN=Cc3cc[cH:1]cc3)c2O)c1,2.9649033433600245
c1ccc2c(c1)oc1c(-c3c(-n4[cH:1][cH:1][cH:1][cH:1]4)c(-n4[cH:1][cH:1][cH:1][cH:1]4)cc(-n4[cH:1][cH:1][cH:1][cH:1]4)c3-n3[cH:1][cH:1][cH:1][cH:1]3)cccc12,3.123796398503565
O=C(c1ccc(-c2c(-n3[cH:1][cH:1][cH:1][cH:1]3)c(-n3[cH:1][cH:1][cH:1][cH:1]3)cc(-n3[cH:1][cH:1][cH:1][cH:1]3)c2-n2[cH:1][cH:1][cH:1][cH:1]2)cc1)C(F)(F)F,3.151158402373116
c1cc2[nH]c3c(-c4c(-n5[cH:1][cH:1][cH:1][cH:1]5)c(-n5[cH:1][cH:1][cH:1][cH:1]5)cc(-n5[cH:1][cH:1][cH:1][cH:1]5)c4-n4[cH:1][cH:1][cH:1][cH:1]4)cncc3c2cn1,3.471842533401812
CC1c2ccccc2-c2c(-c3c(-n4[cH:1][cH:1][cH:1][cH:1]4)c(-n4[cH:1][cH:1][cH:1][cH:1]4)cc(-n4[cH:1][cH:1][cH:1][cH:1]4)c3-n3[cH:1][cH:1][cH:1][cH:1]3)cccc21,3.6097520960107783
O=C(c1ccc(-c2nc(-c3ccc(F)cc3)nc(-c3ccc(F)cc3)n2)cc1)c1ccc(-c2c(-n3[cH:1][cH:1][cH:1][cH:1]3)c(-n3[cH:1][cH:1][cH:1][cH:1]3)cc(-n3[cH:1][cH:1][cH:1][cH:1]3)c2-n2[cH:1][cH:1][cH:1][cH:1]2)cc1,3.261879554489866
O=c1cc[nH]c2ccc(-c3ccsc3-c3ccc(-c4nc([CH3:1])c(-c5ccccc5)n[cH:1]4)cc3)cc12,2.6251316878826785
c1ccc(-c2n[cH:1]c(-c3ccc(-c4cccs4)cc3-c3cncc4[nH]c5ccccc5c34)nc2[CH3:1])cc1,2.7268102313329834
